%  columns="iteration, evaluation, void, void, void, xmean" (startseed=1, 2018/09/24 1:45:46.30)
0 1 0 0 0 7.823287e+00 2.014733e+00 7.563093e-01 6.477873e-01 5.854198e-01 8.132053e-01 5.107137e-01 4.543601e-01 7.425289e-01 1.275730e+00 1.434438e+00 8.727587e-01 1.815165e-01 4.705084e-03 4.272951e-01 1.986588e-01 -2.287071e+00 3.292539e-01 1.334446e-01 9.945565e-01 4.051409e-01 9.489861e-01 8.713421e-01 5.420368e-01 1.019559e-01 1.717358e-01 4.999995e-01 4.166180e-01 1.783605e-01 3.732518e-01 2.979849e-01 8.611868e-02 1.029456e-02 1.196378e-01 4.282798e-01 1.301889e-02 2.652009e-02 1.319727e-01 3.213527e-02 
1 15 0 0 0 7.814505e+00 2.016689e+00 7.546712e-01 6.309638e-01 7.161892e-01 9.274735e-01 5.224922e-01 4.546605e-01 7.881399e-01 1.286961e+00 1.374036e+00 8.763298e-01 1.824342e-01 -1.953586e-02 4.304837e-01 1.709770e-01 -2.279980e+00 3.409156e-01 1.464308e-01 9.987108e-01 4.843449e-01 9.567022e-01 8.700502e-01 5.389947e-01 3.686688e-02 1.470510e-01 9.753041e-01 3.715523e-01 1.493700e-01 3.796714e-01 3.680981e-01 6.905654e-02 -1.739649e-01 1.470694e-01 4.371525e-01 1.945250e-02 3.676800e-02 1.344991e-01 6.532324e-02 
2 29 0 0 0 7.768733e+00 2.018403e+00 7.336066e-01 6.293374e-01 8.212362e-01 9.339296e-01 5.424923e-01 4.554264e-01 6.976970e-01 1.315322e+00 1.425577e+00 8.761074e-01 1.837793e-01 -8.874031e-03 4.321782e-01 1.534324e-01 -2.276533e+00 3.440720e-01 1.366232e-01 1.010568e+00 4.507093e-01 9.601403e-01 8.703257e-01 5.483712e-01 1.550205e-01 1.657704e-01 1.173704e+00 3.010710e-01 1.596731e-01 3.739338e-01 3.208792e-01 2.511126e-03 -1.753099e-01 1.137150e-01 4.540128e-01 1.724045e-02 5.104511e-02 1.055284e-01 3.461355e-02 
